operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,has_valid_coordinates,has_valid_state,network_type_known
Airtel,Outdoor,4G,2,Call Dropped,10.74834292,76.56213076,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.74856717,76.56122993,Kerala,March,True,True,True
Airtel,Outdoor,4G,1,Call Dropped,10.76755696,76.55437839,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.76755696,76.55437839,Kerala,March,True,True,True
RJio,Indoor,4G,3,Poor Voice Quality,26.8904101,75.8085912,Rajasthan,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.76755696,76.55437839,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.76749095,76.55438351,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.76753265,76.55434243,Kerala,March,True,True,True
VI,Indoor,3G,5,Satisfactory,32.9888872,74.9208844,Kashmir,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.76746563,76.55440288,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.07169692,77.56054208,Karnataka,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0726623,77.5602435,Karnataka,March,True,True,False
Airtel,Indoor,2G,5,Satisfactory,13.072657,77.5602407,Karnataka,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.64993636,76.59039537,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.71970989,76.60214434,Kerala,March,True,True,True
RJio,Outdoor,4G,4,Satisfactory,26.88974028,75.80838072,Rajasthan,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.71925902,76.60098641,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.72043603,76.59952152,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.73330942,76.57983975,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0726691,77.5602365,Karnataka,March,True,True,False
Airtel,Outdoor,4G,5,Satisfactory,10.76415033,76.55410689,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.76794986,76.64923527,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74965766,76.57921372,Kerala,March,True,True,True
VI,Outdoor,3G,5,Satisfactory,32.98889726,74.92295108,Kashmir,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9743776,77.7117436,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.74965552,76.5794037,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74963679,76.57925376,Kerala,March,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1113882,78.2944805,Uttarakhand,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9744101,77.7117652,Karnataka,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8900815,75.808493,Rajasthan,March,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.76026667,80.01719,Tamil Nadu,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74955265,76.57932929,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.0726083,77.5602123,Karnataka,March,True,True,True
Airtel,Outdoor,2G,5,Satisfactory,13.07249092,77.55970438,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.07394293,77.55794434,Karnataka,March,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87103667,74.50566667,Karnataka,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.07301925,77.56053589,Karnataka,March,True,True,False
VI,Indoor,4G,5,Satisfactory,32.51762094,75.18114232,Kashmir,March,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.06597965,73.00216008,Maharashtra,March,True,True,False
VI,Indoor,3G,1,Poor Voice Quality,25.62629833,88.12902167,West Bengal,March,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,16.48216833,81.15156584,Andhra Pradesh,March,True,True,True
VI,Indoor,4G,5,Satisfactory,31.3290082,75.5612546,Punjab,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.890347,75.8085555,Rajasthan,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.974376,77.711729,Karnataka,March,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9744488,77.7117796,Karnataka,March,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.10565636,78.28780567,Uttarakhand,March,True,True,False
VI,Indoor,4G,5,Satisfactory,31.3523231,75.5586545,Punjab,March,True,True,True
VI,Indoor,4G,5,Satisfactory,18.50351167,73.85472667,Maharashtra,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,13.07476753,77.56122783,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74986142,76.57982094,Kerala,March,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10565636,78.28780567,Uttarakhand,March,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.06525281,73.00268945,Maharashtra,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.74955253,76.57935452,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74964876,76.5792978,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74967003,76.57935037,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.0726052,77.5602016,Karnataka,March,True,True,True
VI,Outdoor,Unknown,1,Poor Voice Quality,21.1344012,79.06890439,Maharashtra,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.74989848,76.5795474,Kerala,March,True,True,True
Airtel,Indoor,2G,5,Satisfactory,13.05322565,77.56861209,Karnataka,March,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10477024,78.28748093,Uttarakhand,March,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10477024,78.28748093,Uttarakhand,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.74965806,76.57927606,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.05322565,77.56861209,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.80074529,76.55924156,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.80075021,76.55924452,Kerala,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8901562,75.8085217,Rajasthan,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.77278518,76.37624871,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,10.77634348,76.36443974,Kerala,March,True,True,False
RJio,Indoor,4G,5,Satisfactory,15.8709763,74.5054373,Karnataka,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.77641724,76.36438385,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.77641724,76.36438385,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.77656923,76.36436271,Kerala,March,True,True,True
VI,Indoor,4G,5,Satisfactory,31.32914708,75.56131959,Punjab,March,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1120127,78.29023841,Uttarakhand,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.77662179,76.36457688,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.77660795,76.36454787,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.69065836,76.42161874,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69057909,76.42194262,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69027602,76.42143601,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.6902123,76.42139392,Kerala,March,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,16.48188486,81.15169436,Andhra Pradesh,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,14.46833893,75.91938147,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,14.4683149,75.9193709,Karnataka,March,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11551038,78.28174853,Uttarakhand,March,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.11551038,78.28174853,Uttarakhand,March,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,14.46840954,75.91948165,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.69025376,76.42142249,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69023818,76.42142395,Kerala,March,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.0650761,73.0024019,Maharashtra,March,True,True,False
Airtel,Indoor,4G,1,Poor Voice Quality,10.69025181,76.42142686,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.69042065,76.42159869,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.69023818,76.42142395,Kerala,March,True,True,True
VI,Indoor,4G,5,Satisfactory,31.32938414,75.56246556,Punjab,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69027821,76.42144046,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,13.41842924,76.11467755,Karnataka,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.68508332,76.42021295,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.68560845,76.42033996,Kerala,March,True,True,True
Airtel,Travelling,Unknown,5,Satisfactory,13.26586622,76.55219815,Karnataka,March,True,True,False
Airtel,Outdoor,4G,5,Satisfactory,10.67607534,76.42557181,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.67607117,76.42558671,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0231339,77.5517673,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.69022375,76.42131573,Kerala,March,True,True,True
Airtel,Travelling,4G,1,Poor Voice Quality,10.69033055,76.42145996,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69033055,76.42145996,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.69029956,76.42145548,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.69029956,76.42145548,Kerala,March,True,True,True
RJio,Indoor,Unknown,1,Call Dropped,30.70935833,76.76104833,Chandigarh,March,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.1155333,78.2817922,Uttarakhand,March,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1155333,78.2817922,Uttarakhand,March,True,True,True
RJio,Travelling,4G,1,Poor Voice Quality,28.931485,75.91913833,Haryana,March,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,28.931485,75.91913833,Haryana,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.69030417,76.42145502,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.072625,77.5602181,Karnataka,March,True,True,False
Airtel,Indoor,2G,5,Satisfactory,13.072625,77.5602181,Karnataka,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.64221175,76.58698881,Kerala,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,29.6553754,77.84311285,Uttar Pradesh,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8899259,75.808418,Rajasthan,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.6096163,76.72939512,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.61034379,76.72890546,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61150425,76.72843359,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61162143,76.7284986,Kerala,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0726068,77.5602103,Karnataka,March,True,True,False
Airtel,Indoor,4G,1,Poor Voice Quality,21.16900918,86.54443912,Odisha,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61165043,76.72854415,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61161834,76.72836911,Kerala,March,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.07183027,72.99670557,Maharashtra,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.61159188,76.72852391,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.64192923,76.58696974,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.61163186,76.72838699,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.61156188,76.72835508,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61162852,76.72835998,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.61156188,76.72835508,Kerala,March,True,True,True
VI,Outdoor,Unknown,3,Poor Voice Quality,21.12316983,79.06789656,Maharashtra,March,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,13.07329234,77.56002487,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.07336024,77.56014174,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.069015,77.5584016,Karnataka,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0691017,77.5583555,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.59544545,76.66686274,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59544545,76.66686274,Kerala,March,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1102292,78.29525846,Uttarakhand,March,True,True,False
Airtel,Outdoor,4G,5,Satisfactory,10.59576046,76.6672403,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59586178,76.66705478,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59464552,76.66703291,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59572676,76.6672211,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59574482,76.66724859,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59572498,76.66723398,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59577408,76.66725217,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59569294,76.66722483,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59569294,76.66722483,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.59573866,76.66727301,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59573029,76.66717741,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.59533096,76.66711708,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.6721624,76.6150627,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.67215878,76.61503855,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66085409,76.58936947,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.66084304,76.58930251,Kerala,March,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8904225,75.8086018,Rajasthan,March,True,True,True
VI,Indoor,4G,5,Satisfactory,18.4583915,73.7855471,Maharashtra,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66077633,76.58940985,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66195569,76.59007078,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66934561,76.61004504,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66034386,76.59009083,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66194451,76.60933332,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.6684957,76.61183377,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66628931,76.61338794,Kerala,March,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,13.071412,77.5592319,Karnataka,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.07265564,77.56026689,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.66633467,76.61337295,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.66614617,76.61342939,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.63943229,76.60379221,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.64022431,76.60409175,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.072599,77.560208,Karnataka,March,True,True,True
Airtel,Indoor,Unknown,2,Poor Voice Quality,16.48203755,81.15185076,Andhra Pradesh,March,True,True,False
Airtel,Indoor,2G,5,Satisfactory,12.97351682,77.7117984,Karnataka,March,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,13.0725882,77.56067203,Karnataka,March,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.1102292,78.29525846,Uttarakhand,March,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,13.0723922,77.5601215,Karnataka,March,True,True,False
Airtel,Outdoor,Unknown,5,Satisfactory,12.9787345,77.7096192,Karnataka,March,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1047707,78.2876382,Uttarakhand,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.97359808,77.71151037,Karnataka,March,True,True,False
Airtel,Outdoor,4G,5,Satisfactory,10.64014592,76.60402104,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.6402916,76.60349092,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.66949402,76.61005983,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66954263,76.61031413,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.66614617,76.61342939,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.64015744,76.60400479,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.64013556,76.60394287,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.63202017,76.60145279,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.64158242,76.59736049,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.64155987,76.59737901,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.64157053,76.59737194,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.71109689,76.55776568,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.71105104,76.55810881,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.71158578,76.59242318,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.71213384,76.59240052,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74961148,76.57926738,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.7496331,76.5792357,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74964759,76.579248,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.74963526,76.57931193,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.74964759,76.579248,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.74964986,76.57932463,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.74964986,76.57932463,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.76751997,76.55446404,Kerala,March,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,10.76755195,76.55466237,Kerala,March,True,True,False
Airtel,Indoor,4G,5,Satisfactory,10.76746543,76.55449359,Kerala,March,True,True,True
RJio,Indoor,4G,5,Satisfactory,13.0964732,80.28335292,Tamil Nadu,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.76488159,76.62352761,Kerala,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,10.76457303,76.62439351,Kerala,March,True,True,True
RJio,Outdoor,4G,4,Satisfactory,26.90803106,75.80450342,Rajasthan,March,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,10.76462621,76.62427227,Kerala,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,10.79909747,76.63746088,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.79909747,76.63746088,Kerala,March,True,True,True
Airtel,Travelling,4G,5,Satisfactory,10.764727,76.6240304,Kerala,March,True,True,True
Airtel,Travelling,4G,1,Call Dropped,10.84644295,76.83749693,Tamil Nadu,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9566073,77.489632,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.956617,77.4896099,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9566035,77.4896366,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9566026,77.4896319,Karnataka,March,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,12.9566026,77.4896319,Karnataka,March,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87136167,74.505245,Karnataka,March,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,12.9566026,77.4896319,Karnataka,March,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9565972,77.4895625,Karnataka,March,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10351317,78.2847154,Uttarakhand,March,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10351317,78.2847154,Uttarakhand,March,True,True,True
Airtel,Indoor,2G,5,Satisfactory,13.0726111,77.5602174,Karnataka,March,True,True,True
Airtel,Indoor,2G,5,Satisfactory,13.0726066,77.5602054,Karnataka,March,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.07212998,77.56015308,Karnataka,March,True,True,False
